id,username,created_at,lng,lat,text
1517654973861044225,jinzojones,Sat Apr 23 00:01:57 +0000 2022,-83.1738665,32.6782075,Don't disrespect me like that
1517654975404457985,glimmerofsound,Sat Apr 23 00:01:57 +0000 2022,-82.44269399999999,27.9965945,NOT JIMMY BUCKETS 😭
1517654978910953473,SarahSerenity17,Sat Apr 23 00:01:58 +0000 2022,-81.3677725,28.501678499999997,Happy birthday @JDMorgan . Hope your wish comes true today🎉🎉🎉🎉🎉#HAPPYBIRTHDAY #HappyBirthdayJeffreyDeanMorgan… https://t.co/Z0DsulmNuF
1517654981389729792,molinanoel18,Sat Apr 23 00:01:58 +0000 2022,-80.2497725,26.270260999999998,@GenovesesDeli I’m ✌🏽ahead of you lol🍷🍷
1517654988960456707,AonghusOg,Sat Apr 23 00:02:00 +0000 2022,-81.3677725,28.501678499999997,"Sitting in MCO (like a real wrestler) after my first family holiday in 8 years. Work is for losers folks, give your… https://t.co/Kg5bfHw0US"
1517654993377058817,ProperNig,Sat Apr 23 00:02:01 +0000 2022,-82.77283,27.904263,Tell me that the Rays never lose money without telling me they never lose money.
1517654996006981635,BrandiStearman,Sat Apr 23 00:02:02 +0000 2022,-83.804475,27.698681999999998,Way to go @CorsicanaISD!!
1517655000264101890,JackMurphy219,Sat Apr 23 00:02:03 +0000 2022,-82.7553405,27.9927105,@ZubyMusic Very true
1517655008015171585,Jordan_Milam,Sat Apr 23 00:02:05 +0000 2022,-83.1738665,32.6782075,@sinsaratea Every Republican accusation is a confession.
1517655008111742978,WaWhhoo,Sat Apr 23 00:02:05 +0000 2022,-83.1738665,32.6782075,"Drag Race finale is here, I am so excited!! #TeamAngeria #TeamWillowPill https://t.co/exGCqmnftG"
1517655017397829633,1legchad,Sat Apr 23 00:02:07 +0000 2022,-83.804475,27.698681999999998,"I could care less about Madison Cawthorn enjoying dressing up in womens lingerie, and I’m quite sure neither does… https://t.co/EZS5jL6aTT"
1517655018597490690,aka12144,Sat Apr 23 00:02:07 +0000 2022,-81.97270499999999,28.049601000000003,"The people of mtg district want her off the ballot, perhaps the people in other districts should do the same to 147… https://t.co/AjAXSGCNFP"
1517655023223775232,Hutton1946,Sat Apr 23 00:02:08 +0000 2022,-81.9968975,28.922832,@HottyToddyMirv @chaseSquirrel @OleMissBSB Hello my friend! Hope things are going good. Take care.
1517655023592869892,rriaaahh,Sat Apr 23 00:02:08 +0000 2022,-82.3302695,29.673171500000002,all hope is lost
1517655023529963521,gatek3ys,Sat Apr 23 00:02:08 +0000 2022,-81.238015,28.565775000000002,I am my brothers keeper. @ava https://t.co/XIRB8UfssT
1517655033940267009,Jaboy_Myles,Sat Apr 23 00:02:11 +0000 2022,-83.1738665,32.6782075,I know!
1517655035416657925,rtwilliams65,Sat Apr 23 00:02:11 +0000 2022,-83.1738665,32.6782075,"@AVenezuelan19 Why so cheap,  inflation and all,,lol"
1517655038092623872,iKerochu,Sat Apr 23 00:02:12 +0000 2022,-83.804475,27.698681999999998,the writer for this article clearly is in the same crowd of people wanting to see wolf panus
1517655046925729792,SMDCAC,Sat Apr 23 00:02:14 +0000 2022,-80.348146,25.572067,🌍Happy Earth Day🌳 The celebration of this holiday focuses on restoring damaged ecosystems and living a more sustain… https://t.co/iTlcMyuZ2D
1517655048616038401,theyloveadonna,Sat Apr 23 00:02:14 +0000 2022,-84.266174,30.476215500000002,here for #4 ❤️ #OGQueens2k22
1517655049706614785,jase1129,Sat Apr 23 00:02:15 +0000 2022,-83.1738665,32.6782075,That 2nd hit of the inning by Rojas was courtesy of the shift. Would have been a routine out.
1517655049769562114,_Good_Fella,Sat Apr 23 00:02:15 +0000 2022,-83.30251200000001,30.8560845,Tempted to watch No Way Home again
1517655066475388928,JoeTull777,Sat Apr 23 00:02:19 +0000 2022,-82.593054,27.430255,@TaraIsSquatter Oh is he gay?
1517655073190559752,Mad_King_813,Sat Apr 23 00:02:20 +0000 2022,-83.804475,27.698681999999998,@justcape_ Have a blast homie. Here are couple pics from when I took Mia to the Rays home opener. You’re going to l… https://t.co/aQUgeAOGcj
1517655075690319872,halliwax,Sat Apr 23 00:02:21 +0000 2022,-83.1738665,32.6782075,I’d honest to god show them SLC Punk! https://t.co/Yuy8bvNlhH
1517655090303324160,Venzi5Ventura,Sat Apr 23 00:02:24 +0000 2022,-86.6807375,32.576227,@fresh420now Hiding people in there to get them in for free
1517655103796387843,cherokee20,Sat Apr 23 00:02:28 +0000 2022,-81.986834,26.63648,@LarrySabato @RepLizCheney Awesome congratulations
1517655104039567361,kaitlynrobrock,Sat Apr 23 00:02:28 +0000 2022,-81.522841,28.370913,THIS is my special treat to myself. Seeing Cirque du Soleil’s #DrawnToLife at Disney Springs!! https://t.co/CDEZBNOlpc
1517655104404561920,MackMayback,Sat Apr 23 00:02:28 +0000 2022,-82.679232,28.032647500000003,@souljaboy I just want to get home to @rihanna and my kids
1517655113988546565,HaydenDublois,Sat Apr 23 00:02:30 +0000 2022,-81.7123585,25.9413035,"@MattDickinson44 Where are you at, Prof?"
1517655127422865411,Bwill54,Sat Apr 23 00:02:33 +0000 2022,-83.1738665,32.6782075,Hawks defense is horrible. Miami doesnt have to work hard to score at all. Smh
1517655128999878662,KyEkinci,Sat Apr 23 00:02:34 +0000 2022,-81.219179,29.525945999999998,Nice job @PierreTristam!https://t.co/DrbRnczbEO
1517655132317564928,i_wanna_die_Tod,Sat Apr 23 00:02:34 +0000 2022,-83.804475,27.698681999999998,@ampol_moment I would fuck the shit outta his crippled ass .Have his non functional legs over my shoulders https://t.co/TzTgXzsGWp
1517655134653853701,krazii_geniius,Sat Apr 23 00:02:35 +0000 2022,-81.3677725,28.501678499999997,@InfamousDOLPHIN Lmfaoooo that was the tweet. She didn’t say it to the Uber driver tho 😂😂😂
1517655135803092992,TonyRichmond17,Sat Apr 23 00:02:35 +0000 2022,-83.804475,27.698681999999998,@KaylaPaige9 Good luck
1517655143520559105,GradybabyMunk,Sat Apr 23 00:02:37 +0000 2022,-83.1738665,32.6782075,Correct. It’s just gonna get him in foul trouble honestly
1517655150697066505,MagnumSilentium,Sat Apr 23 00:02:39 +0000 2022,-83.1738665,32.6782075,even when the pope tries to do a good thing he looks dumb. literally like Godgave up on this politically correct g… https://t.co/DuAuUlK6cF
